snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-DOTNET-TINYMCE-568936,Cross-site Scripting (XSS),NuGet,tinymce,4.9.7,https://github.com/tinymce/tinymce,not found through script,https://github.com/tinymce/tinymce/blob/master/modules/agar/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/alloy/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/katamari/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/tinymce/CHANGELOG.md,https://snyk.io/vuln/SNYK-DOTNET-TINYMCE-568936,,,changelog,,,explanation of vulnerability,vulnerability description,,n,,,change release log practice in v5,60
SNYK-DOTNET-TINYMCE-568936,Cross-site Scripting (XSS),NuGet,tinymce,5.1.4,https://github.com/tinymce/tinymce,not found through script,https://github.com/tinymce/tinymce/blob/master/modules/agar/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/alloy/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/katamari/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/tinymce/CHANGELOG.md,https://snyk.io/vuln/SNYK-DOTNET-TINYMCE-568936,y,,homepage announcement,,y,security mention;  risk explanation,security notice;fix reference;vulnerability description,y,n,,,,61
SNYK-GOLANG-GITHUBCOMCODECLYSMEXTRACT-608493,Arbitrary File Write via Archive Extraction (Zip Slip),Go,github.com/codeclysm/extract,3.0.1,https://github.com/codeclysm/extract,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCODECLYSMEXTRACT-608493,y,,github release note,,y,vuln mention; type,security notice;fix reference;vulnerability description,n,n,,,,64
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,Authentication Bypass,Go,github.com/concourse/concourse,6.3.1,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v6.3.1,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,y,,github release note,,,,security notice;fix reference,n,n,,,,65
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,Authentication Bypass,Go,github.com/concourse/concourse,6.4.1,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v6.4.1,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,y,,github release note,,y,security tag; summary of vuln and fix,security notice;vulnerability description;fix reference,n,n,,,,66
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.2.8,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.2.8,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,y,,github release note,,y,cve mention; risk explanation,vulnerability description;advisory reference;fix reference;affected version listed,y,n,,,,67
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.4.0,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.4.0,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,y,,github release note,,n,,,y,,feture braking tag; api change; code change explained; pr referenced,breaking change notice;affected api listed;code change reference,,68
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.5.10,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.5.10,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,y,,github release note,,y,cve mention; risk explanation,vulnerability description;advisory reference;fix reference;affected version listed,,n,,,,69
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.7.2,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.7.2,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,y,,github release note,,n,,,,n,,,why no mention in some cases?,70
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.8.1,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.8.1,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,y,,github release note,,y,cve mention; risk explanation,vulnerability description;advisory reference;fix reference;affected version listed,y,n,,,,71
SNYK-GOLANG-GITHUBCOMDINEVERGOLF-598768,Cryptographic Issues,Go,github.com/dinever/golf,0.3.0,https://github.com/dinever/golf,https://github.com/dinever/golf/releases/tag/v0.3.0,no changlog found in script,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMDINEVERGOLF-598768,y,,github release note,,n,,,,n,,,,72
SNYK-GOLANG-GITHUBCOMELASTICAPMAGENTGO-1071905,Information Disclosure,Go,github.com/elastic/apm-agent-go,1.11.0,https://github.com/elastic/apm-agent-go,https://github.com/elastic/apm-agent-go/releases/tag/v1.11.0,https://github.com/elastic/apm-agent-go/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMELASTICAPMAGENTGO-1071905,y,homepage announcement - https://www.elastic.co/guide/en/apm/agent/go/current/release-notes-1.x.html,github release note,,y,cve mention,vulnerability description;advisory reference,y,n,,,the homepage announcement leaves out the cve part,73
SNYK-GOLANG-GITHUBCOMELASTICBEATSPACKETBEATPROTOSPGSQL-50076,Denial of Service (DoS),Go,github.com/elastic/beats/packetbeat/protos/pgsql,6.5.4,https://github.com/elastic/beats,https://github.com/elastic/beats/releases/tag/v6.5.4,https://github.com/elastic/beats/blob/master/generator/_templates/beat/CHANGELOG.md ; https://github.com/elastic/beats/blob/master/generator/_templates/metricbeat/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMELASTICBEATSPACKETBEATPROTOSPGSQL-50076,,,changelog,,n,,,,n,,,,74
SNYK-GOLANG-GITHUBCOMGINGONICGIN-535024,Improper Input Validation,Go,github.com/gin-gonic/gin,0.5,https://github.com/gin-gonic/gin,not found through script,https://github.com/gin-gonic/gin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGINGONICGIN-535024,y,,changelog,,y,security bug; risk explanation,security notice;fix reference;vulnerability description,y,n,,,,77
SNYK-GOLANG-GITHUBCOMGOGITEAGITEA-559123,Cross-site Request Forgery (CSRF),Go,github.com/go-gitea/gitea,1.11.2,https://github.com/go-gitea/gitea,https://github.com/go-gitea/gitea/releases/tag/v1.11.2,https://github.com/go-gitea/gitea/blob/master/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/options/license/Newsletr ; https://github.com/go-gitea/gitea/blob/master/vendor/code.gitea.io/gitea-vet/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/dgrijalva/jwt-go/VERSION_HISTORY.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/editorconfig/editorconfig-core-go/v2/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/fsnotify/fsnotify/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/go-chi/chi/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/go-redis/redis/v8/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/go-sql-driver/mysql/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/go-testfixtures/testfixtures/v3/CHANGELOG.md ; https://github.com/go-gitea/gitea/blob/master/vendor/github.com/magiconair/properties/,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGOGITEAGITEA-559123,y,,github release note,,y,security mention; pr reference,security notice;fix reference,y,y,breaking notice; pr reference,breaking change notice;code change reference,a lot of security fixes; do they all have a CVE?,82
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBWEB-564513,Timing Attack,Go,github.com/gravitational/teleport/lib/web,2.7.8,https://github.com/gravitational/teleport,https://github.com/gravitational/teleport/releases/tag/v2.7.8,https://github.com/gravitational/teleport/blob/master/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/docs/postrelease.md ; https://github.com/gravitational/teleport/blob/master/docs/prerelease.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/firestore/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/storage/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/beevik/etree/RELEASE_NOTES.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/dgrijalva/jwt-go/VERSION_HISTORY.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/jackc/pgconn/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/sirupsen/logrus/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/vendor/go.uber.org/atomic/CHANGEL,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBWEB-564513,y,,changelog,,y,security mention; attack type; pr reference,security notice;fix reference;vulnerability description,y,n,all security fixes,,,91
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBWEB-564513,Timing Attack,Go,github.com/gravitational/teleport/lib/web,3.0.4,https://github.com/gravitational/teleport,https://github.com/gravitational/teleport/releases/tag/v3.0.4,https://github.com/gravitational/teleport/blob/master/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/docs/postrelease.md ; https://github.com/gravitational/teleport/blob/master/docs/prerelease.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/firestore/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/storage/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/beevik/etree/RELEASE_NOTES.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/dgrijalva/jwt-go/VERSION_HISTORY.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/jackc/pgconn/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/sirupsen/logrus/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/vendor/go.uber.org/atomic/CHANGEL,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBWEB-564513,y,,changelog,,y,security mention; attack type; pr reference,security notice;fix reference;vulnerability description,y,n,,,,92
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBWEB-564513,Timing Attack,Go,github.com/gravitational/teleport/lib/web,3.1.3,https://github.com/gravitational/teleport,https://github.com/gravitational/teleport/releases/tag/v3.1.3,https://github.com/gravitational/teleport/blob/master/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/docs/postrelease.md ; https://github.com/gravitational/teleport/blob/master/docs/prerelease.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/firestore/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/cloud.google.com/go/storage/CHANGES.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/beevik/etree/RELEASE_NOTES.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/dgrijalva/jwt-go/VERSION_HISTORY.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/jackc/pgconn/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/vendor/github.com/sirupsen/logrus/CHANGELOG.md ; https://github.com/gravitational/teleport/blob/master/vendor/go.uber.org/atomic/CHANGEL,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBWEB-564513,y,,changelog,,y,security mention; attack type; pr reference,security notice;fix reference;vulnerability description,y,n,,,,93
SNYK-GOLANG-GITHUBCOMHASHICORPCONSULACL-174929,Incorrect Access Control,Go,github.com/hashicorp/consul/acl,1.5.1,https://github.com/hashicorp/consul,not found through script,https://github.com/hashicorp/consul/blob/master/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/circonus-labs/circonus-gometrics/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/dgrijalva/jwt-go/VERSION_HISTORY.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/digitalocean/godo/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/go-ole/go-ole/ChangeLog.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/gophercloud/gophercloud/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/hashicorp/go-immutable-radix/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/hashicorp/raft/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/joyent/triton-go/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/master/vendor/github.com/linode/linodego/CHANGELOG.md ; https://github.com/hashicorp/consul/blob/ma,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMHASHICORPCONSULACL-174929,y,,changelog,,y,security mention; vuln details; pr reference,security notice;vulnerability description;fix reference;advisory reference,y,n,,,,94
SNYK-GOLANG-GITHUBCOMHASHICORPNOMADCOMMANDAGENT-561357,Cross-site Scripting (XSS),Go,github.com/hashicorp/nomad/command/agent,0.10.5,https://github.com/hashicorp/nomad,https://github.com/hashicorp/nomad/releases/tag/v0.10.5,https://github.com/hashicorp/nomad/blob/master/CHANGELOG.md ; https://github.com/hashicorp/nomad/blob/master/vendor/cloud.google.com/go/CHANGES.md ; https://github.com/hashicorp/nomad/blob/master/vendor/cloud.google.com/go/storage/CHANGES.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/Azure/go-autorest/CHANGELOG.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/circonus-labs/circonus-gometrics/CHANGELOG.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/dgrijalva/jwt-go/VERSION_HISTORY.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/digitalocean/godo/CHANGELOG.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/go-ole/go-ole/ChangeLog.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/gophercloud/gophercloud/CHANGELOG.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.com/hashicorp/go-immutable-radix/CHANGELOG.md ; https://github.com/hashicorp/nomad/blob/master/vendor/github.,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMHASHICORPNOMADCOMMANDAGENT-561357,y,,changelog,,y,security mention; cve mention; summary fix; pr reference,security notice;fix reference;affected version listed;vulnerability description;advisory reference,n,n,,,,96
SNYK-GOLANG-GITHUBCOMINFLUXDATAINFLUXDBHTTP-541515,Denial of Service (DoS),Go,github.com/influxdata/influxdb/http,2.0.0-beta.2,https://github.com/influxdata/influxdb,https://github.com/influxdata/influxdb/releases/tag/v2.0.0-beta.2,https://github.com/influxdata/influxdb/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMINFLUXDATAINFLUXDBHTTP-541515,y,,changelog,Y,,pr reference; summary of fix,fix reference,y,n,,,,97
SNYK-GOLANG-GITHUBCOMJAEGERTRACINGJAEGERCMDCOLLECTORAPPHANDLER-1053255,Cross-site Scripting (XSS),Go,github.com/jaegertracing/jaeger/cmd/collector/app/handler,1.22.0,https://github.com/jaegertracing/jaeger,https://github.com/jaegertracing/jaeger/releases/tag/v1.22.0,https://github.com/jaegertracing/jaeger/blob/master/CHANGELOG.md ; https://github.com/jaegertracing/jaeger/blob/master/RELEASE.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMJAEGERTRACINGJAEGERCMDCOLLECTORAPPHANDLER-1053255,y,,changelog,,y,pr reference; vuln type,vulnerability description;fix reference,y,y,remove deprecated flags; pr reference; breaking tag,breaking change notice;affected api listed;code change reference,,98
SNYK-GOLANG-GITHUBCOMJAEGERTRACINGJAEGERPKGKAFKAAUTH-674508,Information Exposure,Go,github.com/jaegertracing/jaeger/pkg/kafka/auth,1.18.1,https://github.com/jaegertracing/jaeger,https://github.com/jaegertracing/jaeger/releases/tag/v1.18.1,https://github.com/jaegertracing/jaeger/blob/master/CHANGELOG.md ; https://github.com/jaegertracing/jaeger/blob/master/RELEASE.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMJAEGERTRACINGJAEGERPKGKAFKAAUTH-674508,y,,changelog,,y,"cve , security mention; vuln details",security notice;vulnerability description;advisory reference;fix reference,y,n,,,,99
