snyk_id,vulnerability type,ecosystem,package,security release,repository_url,possible release note,possible changelogs,link,is_doc,list of sources (separated by semicolon),source,snyk version wrong listed,is_fix,How is the fix mentioned? (initial codes); separated by semicolon,fix_pattern,is_uc,is_br,how the breaking change is mentioned? (initial codes); separated by semicolon,breaking_pattern,Additional Comments,row
SNYK-PYTHON-CATALYST-1063226,Deserialization of Untrusted Data,pip,catalyst,21.1rc0,https://github.com/catalyst-team/catalyst,not found through script,https://github.com/catalyst-team/catalyst/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-PYTHON-CATALYST-1063226,n,,,,n,,,n,n,,,,371
SNYK-PYTHON-COLLECTIVEEASYFORM-1047476,XML External Entity (XXE) Injection,pip,collective.easyform,3.0.5,https://github.com/collective/collective.easyform,not found through script,https://github.com/collective/collective.easyform/blob/master/CHANGES.rst,https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVEEASYFORM-1047476,y,changelog,changelog,,y,security mentioned; PR refrence; summary of fix,fix reference; Security notice,y,n,,,,373
SNYK-PYTHON-DJANGOCACHEOPS-40772,Regular Expression Denial of Service (ReDoS),pip,django-cacheops,4.0.6,https://github.com/Suor/django-cacheops,not found through script,https://github.com/Suor/django-cacheops/blob/master/CHANGELOG,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCACHEOPS-40772,y,changelog,changelog,,y,commit message ,fix reference,y,n,,,,380
SNYK-PYTHON-DJANGOCELERYRESULTS-598234,Cleartext Storage of Sensitive Information,pip,django-celery-results,2.0.0,https://github.com/celery/django-celery-results,https://github.com/celery/django-celery-results/releases/tag/v2.0.0,https://github.com/celery/django-celery-results/blob/master/Changelog ; https://github.com/celery/django-celery-results/blob/master/docs/changelog.rst,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCELERYRESULTS-598234,y,changelog,changelog,,y,pr title,fix reference,y,y,dropping support,affected configuration,,381
SNYK-PYTHON-EMITTERIO-570768,Information Exposure,pip,emitter-io,2.704,https://github.com/emitter-io/emitter,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-PYTHON-EMITTERIO-570768,y,,github release note,,y,security mention; summary of fix; pr reference,fix reference; Security notice,y,n,,,snyk listed wrong version,386
SNYK-PYTHON-INVENIOCOMMUNITIES-455847,Cross-site Scripting (XSS),pip,invenio-communities,1.0.0a20,https://github.com/inveniosoftware/invenio-communities,not found through script,https://github.com/inveniosoftware/invenio-communities/blob/master/CHANGES.rst ; https://github.com/inveniosoftware/invenio-communities/blob/master/docs/changes.rst,https://snyk.io/vuln/SNYK-PYTHON-INVENIOCOMMUNITIES-455847,n,,,,n,,,n,n,,,,388
SNYK-PYTHON-LIBFWSIPYTHON-471960,Buffer Over-read,pip,libfwsi-python,20191006,https://github.com/libyal/libfwsi,not found through script,https://github.com/libyal/libfwsi/blob/master/ChangeLog ; https://github.com/libyal/libfwsi/blob/master/NEWS ; https://github.com/libyal/libfwsi/blob/master/po/ChangeLog,https://snyk.io/vuln/SNYK-PYTHON-LIBFWSIPYTHON-471960,n,,,,n,,,n,n,,,,392
SNYK-PYTHON-MAPPROXY-42048,Cross-site Scripting (XSS),pip,mapproxy,1.10.4,https://github.com/mapproxy/mapproxy,not found through script,https://github.com/mapproxy/mapproxy/blob/master/CHANGES.txt ; https://github.com/mapproxy/mapproxy/blob/master/debian/changelog ; https://github.com/mapproxy/mapproxy/blob/master/RELEASE.txt,https://snyk.io/vuln/SNYK-PYTHON-MAPPROXY-42048,y,changelog,changelog,,y,PR; vuln type; risk explained,Vulnerability description; fix reference,n,n,,,,393
SNYK-PYTHON-PYRAMID-564352,Cross-site Scripting (XSS),pip,pyramid,1.1a1,https://github.com/Pylons/pyramid,not found through script,https://github.com/Pylons/pyramid/blob/master/BFG_HISTORY.rst ; https://github.com/Pylons/pyramid/blob/master/CHANGES.rst ; https://github.com/Pylons/pyramid/blob/master/docs/changes.rst ; https://github.com/Pylons/pyramid/blob/master/docs/narr/myproject/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/logging/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/package/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sessions/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sqla_demo/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tutorial/cookiecutters/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/authorization/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/basiclayout/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/installation/CHANGES.txt ; https://github.com/Pylons/pyram,https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564352,y,,changelog,,n,,,y,y,backwards incompatibility; affected api; changes required,Breaking change notice; Affected api listed; action required,,402
SNYK-PYTHON-PYRAMID-564355,Information Exposure,pip,pyramid,1.0a3,https://github.com/Pylons/pyramid,not found through script,https://github.com/Pylons/pyramid/blob/master/BFG_HISTORY.rst ; https://github.com/Pylons/pyramid/blob/master/CHANGES.rst ; https://github.com/Pylons/pyramid/blob/master/docs/changes.rst ; https://github.com/Pylons/pyramid/blob/master/docs/narr/myproject/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/logging/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/package/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sessions/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tour/sqla_demo/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/quick_tutorial/cookiecutters/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/authorization/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/basiclayout/CHANGES.txt ; https://github.com/Pylons/pyramid/blob/master/docs/tutorials/wiki/src/installation/CHANGES.txt ; https://github.com/Pylons/pyram,https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-564355,y,,changelog,,n,,,y,y,backwards incompatibility; affected api; changes required,Breaking change notice; Affected api listed; action required,,403
SNYK-PYTHON-SENTRY-1049561,Open Redirect,pip,sentry,20.12.1,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry/releases/tag/20.12.1,https://github.com/getsentry/sentry/blob/master/CHANGES ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/activity/release.html ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/activity/release.txt ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/password-changed.html ; https://github.com/getsentry/sentry/blob/master/src/sentry/templates/sentry/emails/password-changed.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/password_changed.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/release.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/resolved_in_release_upcoming.txt ; https://github.com/getsentry/sentry/blob/master/tests/fixtures/emails/resolved_in_release.txt,https://snyk.io/vuln/SNYK-PYTHON-SENTRY-1049561,n,,,,n,,,n,n,,,,406
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,1.15.4,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v1.15.4,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,407
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,2.0.3,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.0.3,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,408
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,2.1.2,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.1.2,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,409
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,2.2.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.2.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,410
SNYK-PYTHON-TENSORFLOW-1013602,Heap-based Buffer Overflow,pip,tensorflow,2.3.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOW-1013602,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,411
SNYK-PYTHON-TENSORFLOWCPU-1013447,Uninitialized Memory Exposure,pip,tensorflow-cpu,2.2.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.2.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1013447,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,412
SNYK-PYTHON-TENSORFLOWCPU-1013447,Uninitialized Memory Exposure,pip,tensorflow-cpu,2.3.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWCPU-1013447,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,413
SNYK-PYTHON-TENSORFLOWGPU-1013535,Heap-based Buffer Overflow,pip,tensorflow-gpu,2.3.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013535,y,changelog; github release note,changelog,,y,vulnerability and cve mentioned; api mentioned,Security notice; Advisory reference; affected component listed,y,n,,,,414
SNYK-PYTHON-TENSORFLOWGPU-1013540,NULL Pointer Dereference,pip,tensorflow-gpu,1.15.4,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v1.15.4,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013540,y,changelog; github release note,changelog,,y,vuln details; cve mentioned,Vulnerability description; Advisory reference,y,n,,,,415
SNYK-PYTHON-TENSORFLOWGPU-1013540,NULL Pointer Dereference,pip,tensorflow-gpu,2.0.3,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.0.3,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013540,y,changelog; github release note,changelog,,y,vuln details; cve mentioned,Vulnerability description; Advisory reference,y,n,,,,416
SNYK-PYTHON-TENSORFLOWGPU-1013540,NULL Pointer Dereference,pip,tensorflow-gpu,2.1.2,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.1.2,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013540,y,changelog; github release note,changelog,,y,vuln details; cve mentioned,Vulnerability description; Advisory reference,y,n,,,,417
SNYK-PYTHON-TENSORFLOWGPU-1013540,NULL Pointer Dereference,pip,tensorflow-gpu,2.2.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.2.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013540,y,changelog; github release note,changelog,,y,vuln details; cve mentioned,Vulnerability description; Advisory reference,y,n,,,,418
SNYK-PYTHON-TENSORFLOWGPU-1013540,NULL Pointer Dereference,pip,tensorflow-gpu,2.3.1,https://github.com/tensorflow/tensorflow,https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1,https://github.com/tensorflow/tensorflow/blob/master/RELEASE.md ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v0.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/ops/compat/ops_history.v2.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/lite/tools/pip_package/debian/changelog ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v1/tensorflow.keras.callbacks.-history.pbtxt ; https://github.com/tensorflow/tensorflow/blob/master/tensorflow/tools/api/golden/v2/tensorflow.keras.callbacks.-history.pbtxt,https://snyk.io/vuln/SNYK-PYTHON-TENSORFLOWGPU-1013540,y,changelog; github release note,changelog,,y,vuln details; cve mentioned,Vulnerability description; Advisory reference,y,n,,,,419
SNYK-PYTHON-URLLIB3-1047466,Insecure Defaults,pip,urllib3,1.8,https://github.com/urllib3/urllib3,not found through script,https://github.com/urllib3/urllib3/blob/master/CHANGES.rst,https://snyk.io/vuln/SNYK-PYTHON-URLLIB3-1047466,y,,changelog,,n,,,y,y,backwards incompatible; affected api,Breaking change notice; Affected api listed,,424
SNYK-PYTHON-WEBPY-42075,Cross-site Scripting (XSS),pip,web.py,0.39,https://github.com/webpy/webpy,not found through script,https://github.com/webpy/webpy/blob/master/ChangeLog.txt,https://snyk.io/vuln/SNYK-PYTHON-WEBPY-42075,y,,changelog,,y,security notice; affected component,security notice; affected component listed,y,n ,,,,425
SNYK-RUBY-MARGINALIA-461068,SQL Injection,RubyGems,marginalia,1.6.0,https://github.com/basecamp/marginalia,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-RUBY-MARGINALIA-461068,n,,,,n,,,n,n,,,,439
SNYK-RUBY-MYSQLBINUUIDRAILS-72549,SQL Injection,RubyGems,mysql-binuuid-rails,1.1.1,https://github.com/nedap/mysql-binuuid-rails,https://github.com/nedap/mysql-binuuid-rails/releases/tag/v1.1.1,https://github.com/nedap/mysql-binuuid-rails/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-MYSQLBINUUIDRAILS-72549,y,,changelog,,y,vuln type; affected component,Vulnerability description; Affected component listed,n,n,,,,441
SNYK-RUBY-RAILS-472693,SQL Injection,RubyGems,rails,2.1.1,https://github.com/rails/rails,not found through script,https://github.com/rails/rails/blob/master/actioncable/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionmailbox/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionmailer/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionpack/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actiontext/CHANGELOG.md ; https://github.com/rails/rails/blob/master/actionview/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activejob/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activemodel/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activerecord/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activestorage/CHANGELOG.md ; https://github.com/rails/rails/blob/master/activesupport/CHANGELOG.md ; https://github.com/rails/rails/blob/master/guides/CHANGELOG.md ; https://github.com/rails/rails/blob/master/guides/source/2_2_release_notes.md ; https://github.com/rails/rails/blob/master/guides/source/2_3_release_notes.md ; https://github.com/rails/r,https://snyk.io/vuln/SNYK-RUBY-RAILS-472693,n,,,,n,,,n,n,,,changelogs are compiiled to minor release,449
SNYK-RUBY-RAILSADMIN-1059268,Cross-site Scripting (XSS),RubyGems,rails_admin,1.4.3,https://github.com/sferik/rails_admin,not found through script,https://github.com/sferik/rails_admin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-RAILSADMIN-1059268,n,,,,n,,,n,n,,,normally has a release note but not for security fix,452
SNYK-RUBY-RUBYZIP-22039,Arbitrary File Write via Archive Extraction (Zip Slip),RubyGems,rubyzip,1.2.2,https://github.com/rubyzip/rubyzip,not found through script,https://github.com/rubyzip/rubyzip/blob/master/Changelog.md,https://snyk.io/vuln/SNYK-RUBY-RUBYZIP-22039,y,,changelog,,y,cve mention; pr reference,Advisory reference; Fix reference,y,y,drop support,affected configuration,,458
SNYK-RUBY-SECUREHEADERS-543239,Command Injection,RubyGems,secure_headers,5.1.0,https://github.com/twitter/secureheaders,not found through script,https://github.com/twitter/secureheaders/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SECUREHEADERS-543239,n,,,,n,,,n,n,,,releases in the old branch did not have a releas enote,461
SNYK-RUBY-SINATRA-20468,Session Fixation,RubyGems,sinatra,1.2.1,https://github.com/sinatra/sinatra,not found through script,https://github.com/sinatra/sinatra/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SINATRA-20468,y,,changelog,,y,summary fix,Fix reference,y,n,,,,465
SNYK-RUBY-SINATRA-20469,Cross-site Scripting (XSS),RubyGems,sinatra,1.4.6,https://github.com/sinatra/sinatra,not found through script,https://github.com/sinatra/sinatra/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SINATRA-20469,y,,changelog,,y,summary fix,Fix reference,y,n,,,,466
SNYK-RUBY-SOLIDUSAPI-20471,Privilege Escalation,RubyGems,solidus_api,1.1.0.pre2,https://github.com/solidusio/solidus,not found through script,https://github.com/solidusio/solidus/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SOLIDUSAPI-20471,n,,,,n,,,n,n,,,,467
SNYK-RUBY-SOLIDUSBACKEND-20472,Privilege Escalation,RubyGems,solidus_backend,1.1.0.pre2,https://github.com/solidusio/solidus,not found through script,https://github.com/solidusio/solidus/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SOLIDUSBACKEND-20472,n,,,,n,,,n,n,,,,468
SNYK-RUBY-SOLIDUSCORE-20474,Privilege Escalation,RubyGems,solidus_core,1.1.0.pre2,https://github.com/solidusio/solidus,not found through script,https://github.com/solidusio/solidus/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SOLIDUSCORE-20474,n,,,,n,,,n,n,,,,471
SNYK-RUBY-SPREEBACKEND-20475,Json Hijacking,RubyGems,spree_backend,3.0.7,https://github.com/spree/spree,https://github.com/spree/spree/releases/tag/v3.0.7,https://github.com/spree/spree/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SPREEBACKEND-20475,y,,github release note,,y,security mention; pr reference,Security notice; fix reference,n,n,,,,472
SNYK-RUBY-SPREEBACKEND-20476,Cross-site Scripting (XSS),RubyGems,spree_backend,1.0.5,https://github.com/spree/spree,not found through script,https://github.com/spree/spree/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SPREEBACKEND-20476,n,,,,n,,,n,n,,,,473
SNYK-RUBY-SPREEBACKEND-20476,Cross-site Scripting (XSS),RubyGems,spree_backend,1.2.1,https://github.com/spree/spree,not found through script,https://github.com/spree/spree/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SPREEBACKEND-20476,n,,,,n,,,n,n,,,,475
SNYK-RUBY-SPREEFRONTEND-20477,Json Hijacking,RubyGems,spree_frontend,3.0.7,https://github.com/spree/spree,https://github.com/spree/spree/releases/tag/v3.0.7,https://github.com/spree/spree/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-RUBY-SPREEFRONTEND-20477,y,,github release note,,y,security mention; pr reference,Security notice; fix reference,n,n,,,,476
SNYK-RUBY-USERAGENTPARSER-559792,Regular Expression Denial of Service (ReDoS),RubyGems,user_agent_parser,2.6.0,https://github.com/ua-parser/uap-core,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-RUBY-USERAGENTPARSER-559792,n,,,Y,n,,,n,n,,,,478
SNYK-DOTNET-SYSTEMDATACOMMON-60019,NULL Pointer Dereference,NuGet,system.data.common,2.0.0,https://github.com/dotnet/corefx,https://github.com/dotnet/corefx/releases/tag/v2.0.0,,https://snyk.io/vuln/SNYK-DOTNET-SYSTEMDATACOMMON-60019,y,https://github.com/dotnet/core/blob/main/release-notes/2.0/2.0.0.md,changelog,,n,,,y,n,,,,488
