snyk_id,vulnerability type,ecosystem,package,security release,repository,possible release note,possible changelogs,link,Is there a documentation source?,list of sources (separated by semicolon),main source,snyk version wrong listed,is the fix mentioned?,How is the fix mentioned? (initial codes); separated by semicolon,How is the fix mentioned? (final codes); separated by semicolon,is there unrelated change mentioned?,is breaking change mentioned?,how the breaking change is mentioned? (initial codes); separated by semicolon,how the breaking change is mentioned? (final codes); separated by semicolon,Additional Comments,Additional Resources
SNYK-DOTNET-MICROSOFTNETCOREAPP-174571,Cross-site Request Forgery (CSRF),NuGet,microsoft.netcore.app,2.1.4,https://github.com/aspnet/AspNetCore,https://github.com/dotnet/aspnetcore/releases/tag/2.1.4,https://github.com/aspnet/AspNetCore/blob/master/src/Identity/samples/IdentitySample.Mvc/Views/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/ConfirmEmailChange.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Installers/Debian/tools/templates/debian/changelog ; https://github.com/aspnet/AspNetCore/blob/master/src/Security/samples/Identity.ExternalClaims/Pages/Account/Manage/ChangePassword.cshtml,https://snyk.io/vuln/SNYK-DOTNET-MICROSOFTNETCOREAPP-174571,Y,release notes,changelog,,N,,,Y,N,,,Different release notes in different places of the same version,
SNYK-DOTNET-MICROSOFTNETCOREAPP-174710,Denial of Service (DoS),NuGet,microsoft.netcore.app,2.1.11,https://github.com/aspnet/AspNetCore,not found through script,https://github.com/aspnet/AspNetCore/blob/master/src/Identity/samples/IdentitySample.Mvc/Views/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/ConfirmEmailChange.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Installers/Debian/tools/templates/debian/changelog ; https://github.com/aspnet/AspNetCore/blob/master/src/Security/samples/Identity.ExternalClaims/Pages/Account/Manage/ChangePassword.cshtml,https://snyk.io/vuln/SNYK-DOTNET-MICROSOFTNETCOREAPP-174710,Y,release notes,changelog,,Y,CVE mentioned; security notice; summary of vulnerability; link to vulnerability details; affected packages,fix reference; security notice; vulnerability description; advisory reference; affected component listed; affected versions listed,Y,N,,,,
SNYK-DOTNET-MICROSOFTNETCOREAPP-174710,Denial of Service (DoS),NuGet,microsoft.netcore.app,2.2.5,https://github.com/aspnet/AspNetCore,not found through script,https://github.com/aspnet/AspNetCore/blob/master/src/Identity/samples/IdentitySample.Mvc/Views/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/ConfirmEmailChange.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Installers/Debian/tools/templates/debian/changelog ; https://github.com/aspnet/AspNetCore/blob/master/src/Security/samples/Identity.ExternalClaims/Pages/Account/Manage/ChangePassword.cshtml,https://snyk.io/vuln/SNYK-DOTNET-MICROSOFTNETCOREAPP-174710,Y,release notes,changelog,,Y,CVE mentioned; security notice; summary of vulnerability; link to vulnerability details; affected packages,fix reference; security notice; vulnerability description; advisory reference; affected component listed; affected versions listed,Y,N,,,,
SNYK-DOTNET-MICROSOFTNETCOREAPP-541848,Remote Code Execution (RCE),NuGet,microsoft.netcore.app,3.0.2,https://github.com/aspnet/AspNetCore,https://github.com/dotnet/aspnetcore/releases/tag/v3.0.2,https://github.com/aspnet/AspNetCore/blob/master/src/Identity/samples/IdentitySample.Mvc/Views/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/ConfirmEmailChange.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Installers/Debian/tools/templates/debian/changelog ; https://github.com/aspnet/AspNetCore/blob/master/src/Security/samples/Identity.ExternalClaims/Pages/Account/Manage/ChangePassword.cshtml,https://snyk.io/vuln/SNYK-DOTNET-MICROSOFTNETCOREAPP-541848,Y,release notes,changelog,,Y,CVE mentioned; security notice; summary of vulnerability; link to vulnerability details; affected packages,fix reference; security notice; vulnerability description; advisory reference; affected component listed; affected versions listed,Y,N,,,,
SNYK-DOTNET-MICROSOFTNETCOREAPP-541848,Remote Code Execution (RCE),NuGet,microsoft.netcore.app,3.1.1,https://github.com/aspnet/AspNetCore,https://github.com/dotnet/aspnetcore/releases/tag/v3.1.1,https://github.com/aspnet/AspNetCore/blob/master/src/Identity/samples/IdentitySample.Mvc/Views/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/ConfirmEmailChange.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Identity/UI/src/Areas/Identity/Pages/V4/Account/Manage/ChangePassword.cshtml ; https://github.com/aspnet/AspNetCore/blob/master/src/Installers/Debian/tools/templates/debian/changelog ; https://github.com/aspnet/AspNetCore/blob/master/src/Security/samples/Identity.ExternalClaims/Pages/Account/Manage/ChangePassword.cshtml,https://snyk.io/vuln/SNYK-DOTNET-MICROSOFTNETCOREAPP-541848,Y,release notes,changelog,,Y,CVE mentioned; security notice; summary of vulnerability; link to vulnerability details; affected packages,fix reference; security notice; vulnerability description; advisory reference; affected component listed; affected versions listed,Y,N,,,,
SNYK-DOTNET-MICROSOFTZ3X64-1063225,Use After Free,NuGet,microsoft.z3.x64,4.8.10,https://github.com/Z3Prover/z3,https://github.com/Z3Prover/z3/releases/tag/z3-4.8.10,https://github.com/Z3Prover/z3/blob/master/RELEASE_NOTES,https://snyk.io/vuln/SNYK-DOTNET-MICROSOFTZ3X64-1063225,Y,release notes,changelog,,Y,fix mentioned,fix reference ,N,N,,,,
SNYK-DOTNET-NPGSQL-469157,SQL Injection,NuGet,npgsql,2.2.6,https://github.com/npgsql/npgsql,https://github.com/npgsql/npgsql/releases/tag/v2.2.6,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-NPGSQL-469157,Y,github release note,github release note,,Y,link to issue; summary of fix; security notice; vulnerability type,fix reference; security notice; vulnerability description,Y,N,,,,
SNYK-DOTNET-PERSONNUMMER-674156,Improper Input Validation,NuGet,personnummer,3.0.2,https://github.com/personnummer/csharp,https://github.com/personnummer/csharp/releases/tag/3.0.2,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-PERSONNUMMER-674156,Y,github release note,github release note,,Y,fix mentioned,fix reference,N,N,,,release note of v3.0.2 redirects to v3.0.1,
SNYK-DOTNET-PETEROCBOR-536078,Denial of Service (DoS),NuGet,petero.cbor,4.0.0,https://github.com/peteroupc/CBOR,https://github.com/peteroupc/CBOR/releases/tag/v4.0.0,https://github.com/peteroupc/CBOR/blob/master/History.md,https://snyk.io/vuln/SNYK-DOTNET-PETEROCBOR-536078,Y,changelog.md,changelog,,Y,fix mentioned,fix reference,Y,N,,,,
SNYK-DOTNET-SYSTEMDATASQLITECORE-60236,Memory Corruption,NuGet,system.data.sqlite.core,1.0.94.0,https://github.com/dotnet/corefx,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-DOTNET-SYSTEMDATASQLITECORE-60236,N,N,N,,,,,,,,,The repo has been deprecated and the new repo does not have information for this version,
SNYK-DOTNET-TINYMCE-1056410,Cross-site Scripting (XSS),NuGet,tinymce,5.6.0,https://github.com/tinymce/tinymce,not found through script,https://github.com/tinymce/tinymce/blob/master/modules/agar/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/alloy/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/katamari/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/tinymce/CHANGELOG.md,https://snyk.io/vuln/SNYK-DOTNET-TINYMCE-1056410,Y,homepage release announcement,homepage announcement,,Y,fix mentioned; security notice; vulnerability type,fix reference; security notice; vulnerability description,Y,N,,,,
SNYK-DOTNET-TINYMCE-568936,Cross-site Scripting (XSS),NuGet,tinymce,4.9.7,https://github.com/tinymce/tinymce,not found through script,https://github.com/tinymce/tinymce/blob/master/modules/agar/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/alloy/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/katamari/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/tinymce/CHANGELOG.md,https://snyk.io/vuln/SNYK-DOTNET-TINYMCE-568936,N,N,N,,,,,,,,,Homepage has release notes starting 5.0,
SNYK-DOTNET-TINYMCE-568936,Cross-site Scripting (XSS),NuGet,tinymce,5.1.4,https://github.com/tinymce/tinymce,not found through script,https://github.com/tinymce/tinymce/blob/master/modules/agar/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/alloy/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/katamari/CHANGELOG.md ; https://github.com/tinymce/tinymce/blob/master/modules/tinymce/CHANGELOG.md,https://snyk.io/vuln/SNYK-DOTNET-TINYMCE-568936,Y,homepage release announcement,homepage announcement,,Y,partial fix,fix reference,Y,N,,,No mention of any XSS vulnerability; partial fix is included,
SNYK-GOLANG-GITHUBCOMARGOPROJARGOCDUTILOIDC-572378,Cross-site Scripting (XSS),Go,github.com/argoproj/argo-cd/util/oidc,1.5.8,https://github.com/argoproj/argo-cd,https://github.com/argoproj/argo-cd/releases/tag/v1.5.8,https://github.com/argoproj/argo-cd/blob/master/CHANGELOG.md ; https://github.com/argoproj/argo-cd/blob/master/docs/user-guide/commands/argocd_app_history.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMARGOPROJARGOCDUTILOIDC-572378,Y,changelog,changelog,,Y,pr reference; summary of fix,fix reference,Y,N,,,,
SNYK-GOLANG-GITHUBCOMARTDAREKGOUNZIP-559505,Arbitrary File Write via Archive Extraction (Zip Slip),Go,github.com/artdarek/go-unzip,1.0.0,https://github.com/artdarek/go-unzip,https://github.com/artdarek/go-unzip/releases/tag/v1.0.0,no changlog found in script,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMARTDAREKGOUNZIP-559505,N,N,N,,,,,,,,,,
SNYK-GOLANG-GITHUBCOMCODECLYSMEXTRACT-608493,Arbitrary File Write via Archive Extraction (Zip Slip),Go,github.com/codeclysm/extract,3.0.1,https://github.com/codeclysm/extract,not found through script,no changlog found in script,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCODECLYSMEXTRACT-608493,Y,github release note,github release note,,Y,vulnerability type; pr reference,fix reference; vulnerability description,N,N,,,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,Authentication Bypass,Go,github.com/concourse/concourse,6.3.1,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v6.3.1,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,Y,github release note,github release note,,Y,summary of fix,fix reference; security notice,N,N,,,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,Authentication Bypass,Go,github.com/concourse/concourse,6.4.1,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v6.4.1,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSE-598373,Y,github release note,github release note,,Y,summary of fix,fix reference; security notice,N,N,,,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.2.8,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.2.8,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Y,github release note,github release note,,Y,cve; summary of fix; vulnerability description; affected versions,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.4.0,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.4.0,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Y,github release note,github release note,,N,,,Y,Y,breaking changes; list of apis; pr referenced,breaking change notice; affected api listed; code change reference,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.5.10,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.5.10,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Y,github release note,github release note,,Y,cve; summary of fix; vulnerability description; affected versions,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.7.2,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.7.2,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Y,github release note,github release note,,N,,,,,,,,
SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Open Redirect,Go,github.com/concourse/concourse/skymarshal/skyserver,5.8.1,https://github.com/concourse/concourse,https://github.com/concourse/concourse/releases/tag/v5.8.1,https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-major-minor.md ; https://github.com/concourse/concourse/blob/master/.github/ISSUE_TEMPLATE/release-patch.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONCOURSECONCOURSESKYMARSHALSKYSERVER-569085,Y,github release note,github release note,,Y,cve; summary of fix; vulnerability description; affected versions,fix reference; vulnerability description; advisory reference; affected versions listed,Y,N,,,,
SNYK-GOLANG-GITHUBCOMDINEVERGOLF-598768,Cryptographic Issues,Go,github.com/dinever/golf,0.3.0,https://github.com/dinever/golf,https://github.com/dinever/golf/releases/tag/v0.3.0,no changlog found in script,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMDINEVERGOLF-598768,Y,github release note,github release note,,N,,,,,,,The version release note contains a different fix,
SNYK-GOLANG-GITHUBCOMELASTICAPMAGENTGO-1071905,Information Disclosure,Go,github.com/elastic/apm-agent-go,1.11.0,https://github.com/elastic/apm-agent-go,https://github.com/elastic/apm-agent-go/releases/tag/v1.11.0,https://github.com/elastic/apm-agent-go/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMELASTICAPMAGENTGO-1071905,Y,github release note,github release note,,Y,cve; vulnerability description,vulnerability description; advisory reference,Y,N,,,,
SNYK-GOLANG-GITHUBCOMELASTICBEATSPACKETBEATPROTOSPGSQL-50076,Denial of Service (DoS),Go,github.com/elastic/beats/packetbeat/protos/pgsql,6.5.4,https://github.com/elastic/beats,https://github.com/elastic/beats/releases/tag/v6.5.4,https://github.com/elastic/beats/blob/master/generator/_templates/beat/CHANGELOG.md ; https://github.com/elastic/beats/blob/master/generator/_templates/metricbeat/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMELASTICBEATSPACKETBEATPROTOSPGSQL-50076,N,N,N,,,,,,,,,The version release note doea not contain a fix,
SNYK-GOLANG-GITHUBCOMETHEREUMGOETHEREUMCONSENSUS-1045351,Incorrect Calculation,Go,github.com/ethereum/go-ethereum/consensus,1.9.24,https://github.com/ethereum/go-ethereum,https://github.com/ethereum/go-ethereum/releases/tag/v1.9.24,https://github.com/ethereum/go-ethereum/blob/master/cmd/clef/extapi_changelog.md ; https://github.com/ethereum/go-ethereum/blob/master/cmd/clef/intapi_changelog.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMETHEREUMGOETHEREUMCONSENSUS-1045351,Y,github release note,github release note,,Y,pr reference,fix reference,Y,N,,,,
SNYK-GOLANG-GITHUBCOMETHEREUMGOETHEREUMCOREVM-1045822,Incorrect Calculation,Go,github.com/ethereum/go-ethereum/core/vm,1.19.7,https://github.com/ethereum/go-ethereum,not found through script,https://github.com/ethereum/go-ethereum/blob/master/cmd/clef/extapi_changelog.md ; https://github.com/ethereum/go-ethereum/blob/master/cmd/clef/intapi_changelog.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMETHEREUMGOETHEREUMCOREVM-1045822,N,N,N,,,,,,,,,,
SNYK-GOLANG-GITHUBCOMGINGONICGIN-535024,Improper Input Validation,Go,github.com/gin-gonic/gin,0.5,https://github.com/gin-gonic/gin,not found through script,https://github.com/gin-gonic/gin/blob/master/CHANGELOG.md,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGINGONICGIN-535024,Y,github release note,github release note,,Y,title of pr mentioned,fix reference,Y,N,,,,
SNYK-GOLANG-GITHUBCOMGOAAHAAH-559113,Directory Traversal,Go,github.com/go-aah/aah,0.12.4,https://github.com/go-aah/aah,https://github.com/go-aah/aah/releases/tag/v0.12.4,no changlog found in script,https://snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGOAAHAAH-559113,Y,github release note,github release note,,Y,pr reference,fix reference,N,N,,,,
